Time,ID,AccX(G), AccY, AccZ,GyrX(dps), GyrY, GyrZ,MagX(uT), MagY, MagZ,Roll(deg), Pitch, Yaw,Pressure
13-56-09.450,1,-7.582,1.534,1.151,-4.6,1.4,-170.2,33,-30.9,-28,-15.56,-3.45,-2.7,0
13-56-09.455,1,-4.3,-0.683,1.031,-3.4,0,-79.8,33,-30.9,-28,-15.47,-2.91,-3.2,0
13-56-09.460,1,-5.922,-0.608,0.861,-1.9,-2.9,8.1,35,-29.2,-28.5,-15.48,-2.94,-3.2,0
13-56-09.465,1,-5.629,1.244,1.037,-0.4,-3.6,72.6,35,-29.2,-28.5,-15.36,-2.18,-3,0
13-56-09.471,1,-5.987,1.197,0.875,0.5,-2.3,99.6,34.8,-28.9,-28.5,-15.37,-2.07,-2.5,0
13-56-09.475,1,-4.914,0.658,0.936,1.7,0,121.4,34.8,-28.9,-28.5,-15.36,-1.22,-1.9,0
13-56-09.480,1,-3.796,0.247,1.114,3.2,0.9,174.9,33.9,-29.6,-28,-15.36,-1,-1.2,0
13-56-09.486,1,-2.42,-0.203,1.124,4.8,1.6,237.3,33.9,-29.6,-28,-15.19,-0.03,-0.1,0
13-56-09.490,1,-1.67,-0.341,1.087,6.2,0.4,278.7,31.7,-31.3,-27.7,-15.16,0.32,1.1,0
13-56-09.495,1,-1.565,-0.437,0.952,6.7,-1.3,293.6,31.7,-31.3,-27.7,-15.02,1.35,2.5,0
13-56-09.501,1,-1.07,-0.436,1.068,6.3,-2,294.4,29,-33.1,-27,-14.95,1.72,3.9,0
13-56-09.505,1,-1.038,-0.26,1.084,5.8,-2.2,290,29,-33.1,-27,-14.89,2.65,5.3,0
13-56-09.511,1,0.078,-0.362,1.017,5.6,-3.4,288.7,24.7,-34.3,-27.1,-14.79,3,6.7,0
13-56-09.516,1,1.33,-0.622,1.092,5.3,-4.4,300,24.7,-34.3,-27.1,-14.72,3.84,8.2,0
13-56-09.520,1,3.438,-1.033,1.097,5.7,-2.6,317.1,20.7,-34.3,-26.8,-14.58,4.22,9.7,0
13-56-09.526,1,4.932,-1.249,0.475,7.9,-0.5,318.2,20.7,-34.3,-26.8,-14.53,4.32,11.3,0
13-56-09.532,1,6.377,-1.225,0.738,7.9,-0.7,294.3,16.8,-33.4,-27.8,-14.38,4.69,12.7,0
13-56-09.536,1,8.131,-2.043,0.787,5.6,-1.8,258.5,16.8,-33.4,-27.8,-14.38,4.35,14,0
13-56-09.540,1,8.126,-2.487,0.505,4.9,-2,212.5,13.7,-32.7,-28.3,-14.27,4.62,15.1,0
13-56-09.546,1,0.824,-0.122,1.18,4.9,-0.9,139.5,13.7,-32.7,-28.3,-14.32,4.14,15.9,0
13-56-09.551,1,2.917,-0.265,1.095,3.8,-0.1,47,12.6,-31.8,-28.6,-14.28,4.22,16.2,0
13-56-09.555,1,4.519,-1.04,0.955,1.8,-3.2,-9,12.6,-31.8,-28.6,-14.44,3.56,16.2,0
13-56-09.561,1,7.228,-1.494,0.26,-0.8,-8.7,-11.6,12.2,-32,-28.6,-14.44,3.51,16.2,0
13-56-09.565,1,6.774,-1.77,0.812,-0.7,-7.4,13.2,12.2,-32,-28.6,-14.49,2.8,16.2,0
13-56-09.570,1,5.615,-2.357,1.405,-0.5,0.3,-4.4,11.9,-32.1,-28.5,-14.49,2.79,16.2,0
13-56-09.575,1,5.209,-2.252,0.716,-1.8,5.1,-85.8,11.9,-32.1,-28.5,-14.65,2.05,15.9,0
13-56-09.581,1,7.1,-1.308,-2.23,-3,4.9,-185.1,12.3,-32.7,-28.5,-14.69,1.87,15.1,0
13-56-09.586,1,3.119,-1.483,1.013,-6.8,3.6,-278,12.3,-32.7,-28.5,-14.95,0.91,13.9,0
13-56-09.590,1,1.905,-1.461,0.977,-11.2,5.3,-354.8,13.7,-33.8,-27.9,-15.02,0.49,12.2,0
13-56-09.597,1,-0.001,-1.208,0.909,-8.8,4.9,-401.7,13.7,-33.8,-27.9,-15.27,-0.61,10.3,0
13-56-09.601,1,-1.256,-1.035,1.021,-7.5,5.9,-423.3,16.6,-34.5,-27.8,-15.28,-1.13,8.3,0
13-56-09.606,1,-2.948,-0.518,1.019,-8,5.7,-426.3,16.6,-34.5,-27.8,-15.6,-2.08,6.3,0
13-56-09.611,1,-4.064,-0.282,1.086,-8.2,3.5,-413.5,21.4,-34.8,-27.3,-15.55,-2.62,4.2,0
13-56-09.616,1,-4.959,-0.066,1.184,-7.6,1.3,-385.2,21.4,-34.8,-27.3,-15.7,-2.56,2.4,0
13-56-09.621,1,-6.311,0.234,1.013,-6.3,0,-345.6,26.2,-33,-27.9,-15.65,-3.04,0.6,0
13-56-09.626,1,-7.044,0.372,1.121,-5.1,0.3,-296.5,26.2,-33,-27.9,-15.6,-2.77,-0.8,0
13-56-09.631,1,-7.977,0.853,1.148,-4.3,0.9,-238.3,30.4,-30.4,-28.9,-15.56,-3.1,-2,0
13-56-09.636,1,-8.026,1.2,1.203,-3.9,0.9,-172.3,30.4,-30.4,-28.9,-15.49,-2.66,-2.9,0
13-56-09.641,1,-2.055,-0.254,1.321,-3.2,-0.2,-93.7,33.9,-28.3,-28.9,-15.48,-2.81,-3.4,0
13-56-09.646,1,-5.599,-0.162,0.878,-2.4,-3,-11.8,33.9,-28.3,-28.9,-15.38,-2.19,-3.6,0
13-56-09.651,1,-5.989,0.306,1.124,-1.2,-4.6,49.9,34.3,-27.6,-29.2,-15.39,-2.16,-3.4,0
13-56-09.656,1,-6.174,1.153,1.134,0.1,-1.2,74.2,34.3,-27.6,-29.2,-15.32,-1.41,-3.1,0
13-56-09.661,1,-5.681,0.839,1.223,2,1.7,84.6,33.9,-27.8,-29.4,-15.32,-1.3,-2.7,0
13-56-09.665,1,-4.041,0.308,1.08,3.4,1.9,134.9,33.9,-27.8,-29.4,-15.22,-0.43,-2.1,0
13-56-09.670,1,-2.183,-0.231,1.096,4.5,0.3,213.5,32.9,-28.9,-29,-15.2,-0.17,-1.2,0
13-56-09.675,1,-1.209,-0.449,1.062,5.7,0.7,271.2,32.9,-28.9,-29,-15.04,0.84,0,0
13-56-09.681,1,-0.598,-0.576,0.996,6,-0.2,288.7,30.5,-30.6,-28.1,-14.98,1.22,1.3,0
13-56-09.685,1,-0.357,-0.621,1.007,5.6,-2.1,283,30.5,-30.6,-28.1,-14.89,2.18,2.7,0
13-56-09.691,1,0.217,-0.436,1.046,5.2,-2.5,272.3,26.9,-32.7,-27.7,-14.81,2.52,4.1,0
13-56-09.696,1,0.422,-0.429,1.01,4.6,-3.1,260.1,26.9,-32.7,-27.7,-14.87,3.1,5.3,0
13-56-09.700,1,0.84,-0.489,0.992,4.2,-3.7,248.5,24,-32.9,-27.4,-14.78,3.41,6.6,0
13-56-09.706,1,1.634,-0.506,0.987,4.4,-2.2,245,24,-32.9,-27.4,-14.8,3.53,7.7,0
13-56-09.710,1,2.23,-0.585,0.987,5.1,0.4,248.1,20.7,-32.9,-27.7,-14.7,3.85,8.9,0
13-56-09.716,1,3.217,-0.78,1,5.5,1.5,247.2,20.7,-32.9,-27.7,-14.7,3.64,10.1,0
13-56-09.720,1,4.855,-1.158,0.975,5.3,0,239.5,17.6,-32.5,-28.1,-14.6,3.95,11.3,0
13-56-09.725,1,6.549,-1.3,1.021,5.1,-1.5,224.1,17.6,-32.5,-28.1,-14.6,3.58,12.4,0
13-56-09.730,1,8.13,-2.366,0.814,4.9,-1.5,200.4,15.2,-31.7,-28.6,-14.51,3.83,13.4,0
13-56-09.736,1,7.326,-3.303,0.785,5.3,-0.8,156.3,15.2,-31.7,-28.6,-14.53,3.36,14.2,0
13-56-09.740,1,3.034,0.641,1.216,4.9,0,72.3,13.9,-31.6,-28.9,-14.48,3.48,14.7,0
13-56-09.745,1,4.36,0.188,0.983,3.4,-1.7,-1.3,13.9,-31.6,-28.9,-14.65,2.83,14.7,0
13-56-09.752,1,6.668,-1.413,0.753,-1.4,-5.9,-10.1,13.3,-31.3,-28.9,-14.65,2.79,14.7,0
13-56-09.756,1,7.724,-1.872,0.712,-2.9,-6.4,29.4,13.3,-31.3,-28.9,-14.52,2.14,14.8,0
13-56-09.760,1,6.018,-1.828,0.692,-0.9,-1.3,32.5,13.1,-31.2,-28.7,-14.52,2.18,15,0
13-56-09.765,1,7.568,-2.689,0.575,1.2,1.6,-35.4,13.1,-31.2,-28.7,-14.64,1.46,14.9,0
13-56-09.770,1,6.032,-2.609,0.593,-1.8,3.4,-137,13,-32,-28.9,-14.66,1.34,14.4,0
13-56-09.775,1,3.543,-1.937,0.643,-6.1,4,-266.1,13,-32,-28.9,-14.87,0.38,13.2,0
13-56-09.780,1,1.515,-1.815,0.901,-8.5,3.2,-383.9,14.4,-33.4,-28.1,-14.91,-0.05,11.5,0
13-56-09.785,1,-1.164,-1.755,1.075,-8.5,4.4,-455.2,14.4,-33.4,-28.1,-15.18,-1.23,9.4,0
13-56-09.790,1,-3.113,-1.094,1.031,-8.1,6.3,-485.3,18,-34.5,-27.5,-15.16,-1.83,7,0
13-56-09.796,1,-5.45,0.05,1.009,-8.4,5.4,-486.9,18,-34.5,-27.5,-15.58,-2.64,4.7,0
13-56-09.800,1,-6.732,0.16,1.156,-8.2,2.8,-453,23.1,-34.2,-26.8,-15.51,-3.24,2.5,0
13-56-09.806,1,-7.881,0.311,1.176,-7,1,-382.7,23.1,-34.2,-26.8,-15.51,-3.11,0.5,0
13-56-09.811,1,-8.029,0.787,1.101,-5.2,-0.2,-298.8,28.4,-32.2,-27.2,-15.45,-3.54,-0.9,0
13-56-09.815,1,-8.028,0.834,1.202,-4,0,-212.7,28.4,-32.2,-27.2,-15.37,-3.14,-2.1,0
13-56-09.820,1,-6.416,1.643,1.144,-3.2,0.3,-120.6,31.5,-29.5,-28.7,-15.35,-3.33,-2.8,0
13-56-09.826,1,-4.475,-0.238,1.092,-2.7,-0.6,-31.5,31.5,-29.5,-28.7,-15.26,-2.71,-3,0
13-56-09.830,1,-6.566,0.373,1.061,-2.8,-2.5,28,32.7,-28.4,-28.8,-15.28,-2.7,-2.9,0
13-56-09.836,1,-6.56,0.823,1.035,-2.2,-1.6,77.9,32.7,-28.4,-28.8,-15.18,-1.94,-2.6,0
13-56-09.840,1,-5.445,0.878,1.109,0,-0.1,126.3,33.3,-28.9,-28.8,-15.2,-1.79,-2.1,0
13-56-09.845,1,-3.596,0.141,1.058,2.1,1.1,165.7,33.3,-28.9,-28.8,-15.13,-0.9,-1.3,0
13-56-09.851,1,-2.005,-0.152,1.052,3.9,0.9,215.3,32.5,-29.7,-28.4,-15.13,-0.63,-0.3,0
13-56-09.856,1,-0.19,-0.518,1.06,6.1,-0.9,264.6,32.5,-29.7,-28.4,-14.98,0.34,0.8,0
13-56-09.860,1,1.072,-0.525,0.913,6.8,-1.9,282.8,30.3,-31.5,-27.6,-14.94,0.7,2.1,0
13-56-09.866,1,1.815,-0.537,0.939,6.1,-1.9,270,30.3,-31.5,-27.6,-14.87,1.61,3.5,0
13-56-09.872,1,3.254,-0.595,1.005,5.2,-2.4,240.9,27,-33.1,-27.5,-14.81,1.92,4.7,0
13-56-09.876,1,4.008,-0.631,0.937,4.9,-2.7,204.3,27,-33.1,-27.5,-14.89,1.65,5.7,0
13-56-09.880,1,5.089,-0.875,0.932,4.4,-2.7,167.2,23.8,-34.1,-27.3,-14.84,1.87,6.6,0
13-56-09.886,1,6.19,-1.103,0.911,3.8,-2.3,132.5,23.8,-34.1,-27.3,-14.86,1.37,7.2,0
13-56-09.890,1,6.163,-1.008,0.934,3.1,-1.8,94.5,21.1,-34,-27.5,-14.84,1.49,7.8,0
13-56-09.896,1,-0.175,0.02,1.042,2,-1.3,49.3,21.1,-34,-27.5,-14.9,0.89,8.1,0
13-56-09.900,1,0.172,0.029,1.05,1.7,-0.2,8.7,19.8,-33.4,-27.8,-14.89,0.91,8.1,0
13-56-09.906,1,0.623,0.118,1.057,1.6,0,-5,19.8,-33.4,-27.8,-14.96,0.25,8.1,0
13-56-09.911,1,1.31,0.079,1.062,1.1,0,-5.4,19.6,-33.7,-27.9,-14.95,0.24,8.1,0
13-56-09.915,1,1.837,-0.234,1.014,0,-1,-7.9,19.6,-33.7,-27.9,-14.73,0,8.1,0
13-56-09.921,1,2.129,-0.37,1.002,-1.8,-1.7,-12.8,19.7,-33.7,-27.5,-14.74,-0.03,8,0
13-56-09.924,1,2.15,-0.465,0.814,-2.3,-0.7,-14,19.7,-33.7,-27.5,-14.66,-0.62,7.9,0
13-56-09.930,1,1.014,-0.544,1.08,-1.8,0.5,-16.2,19.7,-33.6,-27.5,-14.67,-0.64,7.9,0
13-56-09.936,1,0.297,-0.13,1.028,-2.1,3,-37,19.7,-33.6,-27.5,-14.72,-1.29,7.7,0
13-56-09.940,1,-0.495,0.098,1.034,-2.6,4,-68.1,20.1,-34,-27.4,-14.72,-1.35,7.4,0
13-56-09.946,1,-1.178,0.227,1.036,-3.2,3.2,-84,20.1,-34,-27.4,-14.76,-1.88,7,0
13-56-09.950,1,-1.237,0.169,1.047,-3.4,2.3,-79.1,20.5,-33.7,-27.6,-14.77,-1.97,6.6,0
13-56-09.956,1,-1.242,0.079,1.035,-3.5,1.9,-61.5,20.5,-33.7,-27.6,-14.56,-1.66,6.3,0
13-56-09.961,1,-1.281,0.028,1.062,-3.7,1.6,-41.1,21.6,-33.8,-27.2,-14.57,-1.71,6.1,0
13-56-09.966,1,-1.242,0.008,1.059,-4,1.5,-25.3,21.6,-33.8,-27.2,-14.41,-1.18,5.9,0
13-56-09.971,1,-1.286,-0.03,1.054,-4.2,1.4,-11.6,22.6,-33.6,-26.9,-14.43,-1.19,5.8,0
13-56-09.976,1,-0.457,0.484,1.086,-4.6,1.2,-1.3,22.6,-33.6,-26.9,-14.32,-0.64,5.8,0
13-56-09.981,1,-1.142,0.116,1.115,-5.8,0.4,-0.7,22.9,-33.9,-27.4,-14.35,-0.64,5.8,0
13-56-09.986,1,0.207,0.045,0.672,-8.6,-1.6,-4.9,22.9,-33.9,-27.4,-14.19,-0.16,5.8,0
13-56-09.991,1,0.167,-0.017,0.964,-8.8,-0.1,-2.7,23.1,-34.3,-27.5,-14.24,-0.17,5.8,0
13-56-09.996,1,0.17,-0.096,0.964,-6.7,5.1,-1,23.1,-34.3,-27.5,-14.11,0.09,5.8,0
13-56-10.001,1,0.151,-0.104,0.999,-3.4,4.4,-0.8,22.9,-33.8,-27.3,-14.13,0.11,5.8,0
13-56-10.006,1,0.116,-0.068,1.038,-0.6,1,-0.9,22.9,-33.8,-27.3,-14,0.01,5.8,0
13-56-10.011,1,0.092,-0.079,1.014,-0.1,-1.8,-2.5,23,-34,-27.4,-14,0,5.8,0
13-56-10.016,1,-0.144,0.107,0.984,-0.5,-3.2,-6.5,23,-34,-27.4,-13.9,-0.11,5.7,0
13-56-10.021,1,-0.227,0.112,0.944,-0.4,-4,-11.8,23,-34,-27.4,-13.9,-0.14,5.7,0
13-56-10.025,1,0.057,0.035,1.053,0.8,-4.6,-11.7,23,-34,-27.4,-13.75,-0.2,5.6,0
13-56-10.031,1,-0.006,0.139,0.935,3.4,-7,-2.9,23.1,-33.3,-27.3,-13.73,-0.23,5.6,0
13-56-10.036,1,0.076,-0.043,1.045,1.4,-3.3,1.9,23.1,-33.3,-27.3,-13.53,-0.15,5.6,0
13-56-10.041,1,0.127,-0.009,0.983,-2,1.7,0.9,22.9,-34.1,-27.5,-13.53,-0.14,5.6,0
13-56-10.046,1,0.112,-0.004,1.034,-1,0.1,-0.3,22.9,-34.1,-27.5,-13.33,-0.18,5.6,0
13-56-10.052,1,0.096,-0.008,0.987,0.3,-0.8,-0.4,23,-33.4,-27.3,-13.33,-0.18,5.6,0
13-56-10.055,1,0.104,0,0.999,0.1,-0.3,0,23,-33.4,-27.3,-13.18,-0.26,5.6,0
13-56-10.060,1,0.112,0.003,1.007,0.1,-0.3,0.2,23.1,-33.8,-27,-13.18,-0.26,5.6,0
13-56-10.065,1,0.108,0.003,1.003,0.2,-0.9,0.3,23.1,-33.8,-27,-13.02,-0.34,5.6,0
13-56-10.071,1,0.084,0.007,1.018,0.2,-0.9,0.3,23.1,-33.8,-27,-13.02,-0.34,5.6,0
13-56-10.075,1,0.242,0.071,0.969,0.4,-1.1,0.4,23.1,-33.8,-27,-12.86,-0.42,5.6,0
13-56-10.082,1,0.016,0.001,0.927,1.5,-3.1,0.6,23.1,-33.8,-26.8,-12.86,-0.43,5.6,0
13-56-10.085,1,0.155,0.061,0.988,-0.2,-0.1,0.6,23.1,-33.8,-26.8,-12.7,-0.5,5.6,0
13-56-10.090,1,-0.069,-0.068,1.07,-0.2,-0.1,0.5,23,-34,-27.4,-12.7,-0.5,5.6,0
13-56-10.095,1,-0.009,-0.037,1.06,0.6,-1.3,0.2,23,-34,-27.4,-12.53,-0.56,5.6,0
13-56-10.100,1,-0.017,-0.01,1.048,0,-0.4,0.1,23.2,-34,-26.9,-12.53,-0.57,5.6,0
13-56-10.106,1,-0.017,-0.013,1.063,-0.2,0.1,-0.1,23.2,-34,-26.9,-12.39,-0.59,5.6,0
13-56-10.111,1,0.017,0.04,0.97,0.1,-0.1,-0.3,23,-33.8,-27.3,-12.39,-0.59,5.6,0
13-56-10.115,1,-0.01,-0.01,1.017,0,0,-0.3,23,-33.8,-27.3,-12.22,-0.62,5.6,0
13-56-10.120,1,-0.01,0.005,0.993,-0.1,0.2,-0.4,22.9,-34.1,-27.3,-12.22,-0.62,5.6,0
13-56-10.126,1,-0.01,-0.01,1.017,-0.1,0.4,-0.6,22.9,-34.1,-27.3,-12.06,-0.62,5.6,0
13-56-10.130,1,-0.018,-0.021,1.016,0,0.2,-0.6,22.3,-34.1,-27.4,-12.06,-0.62,5.6,0
13-56-10.135,1,-0.018,-0.017,1.013,0,0.2,-0.6,22.3,-34.1,-27.4,-11.92,-0.61,5.6,0
13-56-10.141,1,-0.026,-0.029,1.012,0,0.2,-0.5,23.1,-33.9,-27.4,-11.92,-0.61,5.6,0
13-56-10.145,1,-0.049,-0.044,1.008,-0.1,0.3,-0.4,23.1,-33.9,-27.4,-11.79,-0.59,5.6,0
13-56-10.151,1,0.017,-0.03,1.005,-0.3,0.6,-0.2,23.1,-33.7,-27.4,-11.79,-0.58,5.6,0
13-56-10.155,1,-0.002,-0.049,1.017,-0.2,0.3,0,23.1,-33.7,-27.4,-11.68,-0.55,5.6,0
13-56-10.161,1,0.029,-0.05,1.013,-0.2,0.4,0.1,23.3,-33.8,-27,-11.68,-0.55,5.6,0
13-56-10.165,1,0.033,-0.054,1.025,0,0.3,0.2,23.3,-33.8,-27,-11.57,-0.54,5.6,0
13-56-10.171,1,0.064,-0.031,1.006,0,0.4,0.3,22.8,-33.7,-27.1,-11.57,-0.54,5.6,0
13-56-10.175,1,0.068,-0.035,1.006,-0.2,0.2,0.5,22.8,-33.7,-27.1,-11.45,-0.55,5.6,0
13-56-10.181,1,0.092,-0.031,1.002,-0.2,0.2,0.6,23.2,-33.8,-26.9,-11.45,-0.55,5.6,0
13-56-10.185,1,0.08,-0.039,1.018,-0.1,0.1,0.4,23.2,-33.8,-26.9,-11.34,-0.59,5.6,0
13-56-10.191,1,0.108,-0.016,1.006,0,-0.3,0.2,23.1,-34,-27.4,-11.34,-0.59,5.6,0
13-56-10.195,1,0.112,-0.02,0.999,0,-0.1,0.2,23.1,-34,-27.4,-11.22,-0.64,5.6,0
13-56-10.200,1,0.104,-0.012,1.006,-0.1,0.2,0.1,23.3,-34.1,-27.3,-11.22,-0.64,5.6,0
13-56-10.206,1,0.096,-0.012,1.002,-0.1,0.2,0,23.3,-34.1,-27.3,-11.1,-0.71,5.6,0
13-56-10.211,1,0.092,-0.008,1.006,0,0.1,0,23.2,-34.2,-27.4,-11.1,-0.71,5.6,0
13-56-10.215,1,0.08,-0.004,1.006,0,0,-0.3,23.2,-34.2,-27.4,-10.98,-0.77,5.6,0
13-56-10.221,1,0.072,-0.007,1.006,-0.1,0.1,-0.4,23.3,-33.9,-26.7,-10.98,-0.77,5.6,0
13-56-10.225,1,0.06,0,1.01,0,0.2,-0.2,23.3,-33.9,-26.7,-10.85,-0.82,5.6,0
13-56-10.230,1,0.041,0,1.01,-0.1,0.3,-0.1,23.2,-33.7,-27.2,-10.85,-0.82,5.6,0
13-56-10.235,1,0.033,-0.003,1.005,-0.1,0.1,0,23.2,-33.7,-27.2,-10.72,-0.85,5.6,0
13-56-10.242,1,0.029,0,1.013,0.1,0,0,23.1,-34,-27.2,-10.72,-0.86,5.6,0
13-56-10.245,1,0.021,0.005,1.013,0,0,0,23.1,-34,-27.2,-10.59,-0.87,5.6,0
13-56-10.250,1,0.021,0.001,1.013,0,-0.3,0.1,22.8,-33.9,-27.3,-10.59,-0.87,5.6,0
13-56-10.256,1,0.021,0.008,1.013,0,-0.3,0.2,22.8,-33.9,-27.3,-10.47,-0.88,5.6,0
13-56-10.261,1,0.029,0.004,1.009,0,0,0.4,22.9,-34,-27.3,-10.47,-0.88,5.6,0
13-56-10.265,1,0.029,0.004,1.009,0,0,0.3,22.9,-34,-27.3,-10.33,-0.88,5.6,0
13-56-10.270,1,0.037,0.004,1.002,0,-0.1,0.3,23.1,-33.7,-27.5,-10.33,-0.88,5.6,0
13-56-10.275,1,0.045,0.008,1.01,-0.1,-0.3,0.1,23.1,-33.7,-27.5,-10.2,-0.89,5.6,0
13-56-10.281,1,0.049,0.008,1.01,0.1,-0.3,0.1,22.9,-33.7,-27.5,-10.2,-0.9,5.6,0
13-56-10.286,1,0.045,0,1.002,0.1,-0.1,0.1,22.9,-33.7,-27.5,-10.07,-0.91,5.6,0
13-56-10.290,1,0.053,-0.007,1.01,0,-0.1,0,23.1,-34,-27.4,-10.07,-0.91,5.6,0
13-56-10.297,1,0.045,-0.011,1.01,0,-0.1,-0.2,23.1,-34,-27.4,-9.95,-0.94,5.6,0
13-56-10.301,1,0.045,-0.019,1.006,0,-0.1,-0.4,23.2,-33.9,-27,-9.95,-0.94,5.6,0
13-56-10.306,1,0.041,-0.019,1.002,0,-0.1,-0.3,23.2,-33.9,-27,-9.84,-0.96,5.6,0
13-56-10.311,1,0.041,-0.026,1.009,0,-0.2,-0.4,23.3,-33.9,-27,-9.84,-0.96,5.6,0
13-56-10.316,1,0.033,-0.026,1.013,0,0,-0.7,23.3,-33.9,-27,-9.73,-0.99,5.6,0
13-56-10.321,1,0.033,-0.034,1.013,-0.1,0,-0.4,23.2,-33.7,-27.4,-9.73,-0.99,5.6,0
13-56-10.326,1,0.037,-0.038,1.009,0,0,-0.2,23.2,-33.7,-27.4,-9.63,-1,5.6,0
13-56-10.331,1,0.044,-0.034,1.002,0.1,0,-0.2,23.2,-33.9,-27.4,-9.63,-1,5.6,0
13-56-10.336,1,0.044,-0.03,1.002,0,0.1,0.1,23.2,-33.9,-27.4,-9.54,-1.01,5.6,0
13-56-10.341,1,0.044,-0.03,1.01,0,0.1,0.1,23.2,-34,-27.5,-9.54,-1.01,5.6,0
13-56-10.346,1,0.044,-0.027,1.006,0.1,0,0.1,23.2,-34,-27.5,-9.45,-1.03,5.6,0
13-56-10.351,1,0.06,-0.019,1.014,0,0,0.2,23.2,-33.9,-27.7,-9.44,-1.03,5.6,0
13-56-10.356,1,0.056,-0.019,1.01,0.1,0,0.2,23.2,-33.9,-27.7,-9.35,-1.05,5.6,0
13-56-10.361,1,0.064,-0.011,1.006,0,0,0.5,23.4,-34.1,-27.1,-9.35,-1.05,5.6,0
13-56-10.367,1,0.064,-0.011,1.006,-0.1,0.1,0.3,23.4,-34.1,-27.1,-9.25,-1.08,5.6,0
13-56-10.371,1,0.064,-0.007,1.006,0,0,0.1,23.2,-34.1,-27.4,-9.25,-1.08,5.6,0
13-56-10.376,1,0.056,-0.007,1.01,0,0,0.1,23.2,-34.1,-27.4,-9.15,-1.11,5.6,0
13-56-10.381,1,0.053,-0.003,1.006,-0.1,0,0.2,23.1,-34.1,-27.3,-9.15,-1.11,5.6,0
13-56-10.387,1,0.049,-0.003,1.006,0,0,0.2,23.1,-34.1,-27.3,-9.04,-1.14,5.6,0
13-56-10.391,1,0.045,-0.007,1.01,0,0,0,23.1,-33.8,-27.3,-9.04,-1.14,5.6,0
13-56-10.396,1,0.041,-0.003,1.01,0,-0.1,-0.1,23.1,-33.8,-27.3,-8.94,-1.16,5.6,0
13-56-10.401,1,0.041,0,1.002,0,-0.1,-0.1,23.1,-33.7,-27.2,-8.94,-1.16,5.6,0
13-56-10.406,1,0.029,-0.003,1.002,0,-0.1,-0.1,23.1,-33.7,-27.2,-8.83,-1.18,5.6,0
13-56-10.411,1,0.037,-0.003,1.013,0,0,0,23.5,-33.7,-27.1,-8.83,-1.18,5.6,0
13-56-10.416,1,0.033,-0.003,1.017,0,0,0,23.5,-33.7,-27.1,-8.73,-1.19,5.6,0
13-56-10.421,1,0.037,-0.003,1.006,0,-0.1,0,23,-33.8,-27,-8.73,-1.19,5.6,0
13-56-10.425,1,0.041,0,1.013,0,-0.1,0.1,23,-33.8,-27,-8.62,-1.2,5.6,0
13-56-10.431,1,0.049,-0.003,1.01,0,-0.2,0.2,23.3,-34.1,-27.2,-8.62,-1.2,5.6,0
13-56-10.436,1,0.053,-0.003,1.006,0,0,0.2,23.3,-34.1,-27.2,-8.52,-1.21,5.6,0
13-56-10.440,1,0.056,-0.003,1.006,0,-0.3,0.2,23.3,-34,-27.3,-8.52,-1.21,5.6,0
13-56-10.446,1,0.06,-0.003,1.006,0,-0.3,0.1,23.3,-34,-27.3,-8.42,-1.24,5.6,0
13-56-10.450,1,0.06,-0.007,1.002,0,0,0,22.6,-33.8,-27.5,-8.42,-1.24,5.6,0
13-56-10.457,1,0.064,-0.007,1.01,-0.2,0.1,0.1,22.6,-33.8,-27.5,-8.32,-1.26,5.6,0
13-56-10.460,1,0.06,-0.011,1.002,-0.1,0,0,22.8,-33.9,-27.5,-8.32,-1.26,5.6,0
13-56-10.466,1,0.06,-0.011,1.002,-0.1,0,0,22.8,-33.9,-27.5,-8.23,-1.29,5.6,0
13-56-10.470,1,0.056,-0.011,1.01,-0.1,0.3,-0.1,22.8,-34.2,-27.4,-8.23,-1.29,5.6,0
13-56-10.475,1,0.049,-0.015,1.014,-0.1,0.3,-0.2,22.8,-34.2,-27.4,-8.13,-1.31,5.6,0
13-56-10.480,1,0.045,-0.019,1.013,-0.1,0.1,-0.1,22.6,-33.6,-27.5,-8.13,-1.31,5.6,0
13-56-10.485,1,0.037,-0.022,1.006,-0.1,0,-0.2,22.6,-33.6,-27.5,-8.04,-1.33,5.6,0
13-56-10.491,1,0.033,-0.022,1.013,-0.1,0,-0.3,23,-34,-27.2,-8.05,-1.33,5.6,0
13-56-10.495,1,0.029,-0.022,1.009,-0.1,0.2,-0.4,23,-34,-27.2,-7.96,-1.35,5.6,0
13-56-10.500,1,0.025,-0.022,1.009,-0.1,0.4,-0.2,22.9,-33.8,-27.3,-7.96,-1.34,5.6,0
13-56-10.506,1,0.025,-0.022,1.009,-0.1,0.2,0,22.9,-33.8,-27.3,-7.88,-1.35,5.6,0
13-56-10.511,1,0.025,-0.022,1.009,0,0.2,-0.1,22.9,-33.7,-27.6,-7.88,-1.35,5.6,0
13-56-10.516,1,0.025,-0.018,1.005,0,0,0,22.9,-33.7,-27.6,-7.8,-1.35,5.5,0
13-56-10.521,1,0.033,-0.014,1.005,0,0,0.2,23.4,-33.5,-26.9,-7.8,-1.35,5.5,0
13-56-10.525,1,0.037,-0.015,1.013,0,-0.1,0.2,23.4,-33.5,-26.9,-7.72,-1.35,5.5,0
13-56-10.530,1,0.045,-0.015,1.01,0,0,0.3,23.2,-34.1,-27.2,-7.72,-1.35,5.6,0
